market_id,condition_id,question,slug,start_date,end_date,volume,liquidity,category_raw,broad_category,outcomes,final_yes_price,resolved_yes,outcome_binary,resolution,num_outcomes,clob_token_ids,duration_hours,duration_days
248512,0xa51a381c65e088ae2f728db99dac77e8ba1776db61e6987b8ce2c674467ef9e9,NBA: Heat vs. Cavaliers (01/31/2023),nba-heat-vs-cavaliers-01312023,2023-01-31 16:25:59.374000+00:00,2023-01-31 00:00:00+00:00,1506.326529,0.0,heat vs. cavaliers,sports,"['Heat', 'Cavaliers']",0.0,,,,2,"[""55814599874320644144321160367177815340071242044521775046542052682674701530486"", ""61521817628110014338076472865600703299642590341066691769467364041189739198821""]",-16.433159444444446,-0.6847149768518519
248513,0x8adac8e898ae5dcbb0badc585dc228c9d52b0e374898318f97fbbba51ff0bc4d,NBA: Lakers vs. Knicks (01/31/2023),nba-lakers-vs-knicks-01312023,2023-01-31 16:25:59.400000+00:00,2023-01-31 00:00:00+00:00,9443.927002,0.0,lakers vs. knicks,sports,"['Lakers', 'Knicks']",0.0,,,,2,"[""28406420966965980411563426705005334018922603281158835268061789041481698602141"", ""17375224680167563106916535332741800664562727091767605880068588152473086393634""]",-16.43316666666667,-0.6847152777777779
248514,0x51ac91b122802b9a904011bfd1a43c5252c0d355ba5e93f861e1933a7b2dcf65,NBA: Clippers vs. Bulls (01/31/2023),nba-clippers-vs-bulls-01312023,2023-01-31 16:25:59.414000+00:00,2023-01-31 00:00:00+00:00,188.685181,0.0,clippers vs. bulls,sports,"['Clippers', 'Bulls']",0.0,,,,2,"[""110675473395779635429318181350500506214262289160204832015445270684832208114098"", ""84068350154997398762839427022173695047260055348333781791343113897866549829099""]",-16.433170555555556,-0.6847154398148149
248515,0x9362ec7d24e06d326bb193d4d22f7d65bdd15b423afe242dc85c8103fd822404,NBA: Pelicans vs. Nuggets (01/31/2023),nba-pelicans-vs-nuggets-01312023,2023-01-31 16:25:59.414000+00:00,2023-01-31 00:00:00+00:00,1224.244337,0.0,pelicans vs. nuggets,sports,"['Pelicans', 'Nuggets']",0.0,,,,2,"[""32953190650490626719383000871533221289192210456474425874962397482243075916240"", ""24444274858026999833954852093476530597530574995174342050731218829250011045752""]",-16.433170555555556,-0.6847154398148149
248516,0x4aab2d93da5601dc0cff2d7f946d913469806574996a786c83e2bdb78e78ea3d,NBA: Hornets vs. Bucks (01/31/2023),nba-hornets-vs-bucks-01312023,2023-01-31 16:38:13.529000+00:00,2023-01-31 00:00:00+00:00,4510.0,0.0,hornets vs. bucks,sports,"['Hornets', 'Bucks']",0.0,,,,2,"[""73850664060258272028027989457962903558432079609666921317027859844097566010027"", ""69055924786738480951457670255210188728958277466225329809088316287484826735028""]",-16.63709138888889,-0.6932121412037038
248517,0xdef4297663a67c326bf3eba80f74eaf6de133e73649eb31fb2f9007b77a6c4db,NBA: Wizards vs. Pistons (02/01/2023),nba-wizards-vs-pistons-02012023,2023-01-31 17:31:32.731000+00:00,2023-02-01 00:00:00+00:00,2466.9649999999997,0.08,wizards vs. pistons (postponed),sports,"['Wizards', 'Pistons']",0.58355208834005,,,,2,"[""99560205050468630605733531253970693390389883242407639061855702452844865650446"", ""107955480110052033110246745496872269905396859894479319446315236006108307643567""]",6.474241388888889,0.2697600578703704
248518,0xd2efb83b2e249770d2c7b2efbe5cb46d009e233a77d400285a3c49670254cb9d,NBA: Magic vs. 76ers (02/01/2023),nba-magic-vs-76ers-02012023,2023-01-31 17:31:32.770000+00:00,2023-02-02 00:00:00+00:00,133.013284,0.0,magic vs. 76ers,sports,"['Magic', '76ers']",0.0,,,,2,"[""59122697133926703315223288634682924393830675427837137855440958463919524452650"", ""50724946192122725391926971515902349166399741956390829973328925941740531369212""]",30.474230555555554,1.2697596064814813
248519,0xe97e5c12774c0fe788da618bf97902c922dce02651c2723e9e8703549b40173a,NBA: Warriors vs. Timberwolves (02/01/2023),nba-warriors-vs-timberwolves-02012023,2023-01-31 17:31:32.781000+00:00,2023-02-02 00:00:00+00:00,6758.064515,0.0,warriors vs. timberwolves,sports,"['Warriors', 'Timberwolves']",0.0,,,,2,"[""17248175504267147961315626389401172451181243451792130369621626438730076342921"", ""31329966127716936777141969701580504977052893256409406802397608859925307736226""]",30.474227499999998,1.2697594791666666
248520,0xa6c757e355ebcaa746e4fd536c2569ffa351ae3e1cb5128a4b8ceb20fe3457f9,NBA: Raptors vs. Jazz (02/01/2023),nba-raptors-vs-jazz-02012023,2023-01-31 17:31:32.787000+00:00,2023-02-02 00:00:00+00:00,845.19,0.0,raptors vs. jazz,sports,"['Raptors', 'Jazz']",0.0,,,,2,"[""22538174636485934940027636373677582368107415722015463009710356520063913489587"", ""80336766040688627616373985911307379853811101047295394316772736219543244300874""]",30.474225833333335,1.2697594097222222
248521,0x2fc8e11dfde785c51787bd6436692c5d15604d9b056dea63e3a643f8cf2b5f1e,NBA: Hawks vs. Suns (02/01/2023),nba-hawks-vs-suns-02012023,2023-01-31 17:31:32.787000+00:00,2023-02-02 00:00:00+00:00,30.326356,0.905003,hawks vs. suns,sports,"['Hawks', 'Suns']",0.9999999974164593,,,,2,"[""19428939696249473293521801154291420538934809100352952349856839588157809981408"", ""108226463567850721407878206885203661361517654418077238231529949070670123939584""]",30.474225833333335,1.2697594097222222
